student_id,topic,learning_style,difficulty_level,quiz_score,time_spent_minutes,attempts,engagement_score,next_content_level
9119,Physics,Textual,Easy,59.8,29.1,3,41.6,Medium
9120,Chemistry,Practice,Medium,69.3,53.5,2,54.7,Medium
9121,Physics,Practice,Medium,69.0,77.2,5,58.7,Medium
9122,Biology,Textual,Hard,74.9,16.9,1,47.5,Medium
9123,Physics,Textual,Hard,77.3,10.8,5,42.9,Medium
9124,Physics,Visual,Easy,82.2,31.2,5,51.5,Hard
9125,Physics,Practice,Medium,78.4,57.2,3,59.4,Medium
9126,Physics,Textual,Easy,72.0,63.8,1,60.1,Medium
9127,Mathematics,Practice,Easy,66.2,57.1,2,54.2,Medium
9128,Chemistry,Practice,Hard,47.0,49.3,5,39.3,Easy
9129,Biology,Visual,Easy,72.3,45.3,4,51.7,Medium
9130,Chemistry,Textual,Easy,86.4,46.9,3,60.3,Hard
9131,Mathematics,Practice,Hard,58.5,62.8,4,50.1,Medium
9132,Mathematics,Visual,Hard,60.0,35.3,2,44.6,Medium
9133,Mathematics,Practice,Hard,89.6,45.6,2,62.5,Hard
9134,Mathematics,Practice,Hard,94.5,27.7,2,59.6,Hard
9135,Physics,Visual,Hard,57.5,50.4,2,47.9,Medium
9136,Chemistry,Practice,Easy,100.0,45.3,1,68.6,Hard
9137,Computer Science,Practice,Medium,76.3,83.8,4,65.3,Medium
9138,Biology,Practice,Medium,83.9,22.8,3,51.8,Hard
9139,Mathematics,Visual,Easy,64.7,59.1,4,52.1,Medium
9140,Chemistry,Textual,Hard,73.9,37.3,1,53.1,Medium
9141,Mathematics,Visual,Medium,76.4,57.4,5,56.4,Medium
9142,Mathematics,Practice,Easy,56.5,56.2,2,49.1,Medium
9143,Mathematics,Practice,Easy,94.8,40.7,5,60.6,Hard
9144,Mathematics,Textual,Easy,69.4,29.5,2,47.6,Medium
9145,Mathematics,Textual,Hard,62.5,29.2,3,43.0,Medium
9146,Biology,Visual,Medium,52.6,46.6,2,44.3,Medium
9147,Chemistry,Practice,Medium,78.4,34.2,2,53.5,Medium
9148,Mathematics,Practice,Medium,73.8,41.5,5,50.3,Medium
9149,Mathematics,Practice,Medium,55.4,26.4,5,36.6,Medium
9150,Mathematics,Practice,Hard,72.1,52.6,5,52.8,Medium
9151,Mathematics,Practice,Medium,77.3,31.6,1,53.1,Medium
9152,Physics,Practice,Hard,64.1,38.8,2,47.7,Medium
9153,Physics,Textual,Hard,75.6,64.7,5,58.2,Medium
9154,Computer Science,Textual,Hard,70.1,47.2,1,54.2,Medium
9155,Mathematics,Practice,Medium,66.7,56.3,3,53.2,Medium
9156,Computer Science,Textual,Hard,55.6,30.7,3,40.0,Medium
9157,Biology,Textual,Medium,73.0,49.2,2,55.3,Medium
9158,Computer Science,Visual,Hard,38.9,51.5,5,35.9,Easy
9159,Chemistry,Visual,Hard,91.6,30.5,2,59.0,Hard
9160,Physics,Textual,Hard,87.8,45.9,2,61.7,Hard
9161,Physics,Visual,Hard,54.6,38.7,2,42.9,Medium
9162,Mathematics,Visual,Medium,48.4,49.1,1,43.9,Easy
9163,Mathematics,Textual,Easy,87.5,25.2,2,55.3,Hard
9164,Biology,Visual,Medium,67.5,29.3,3,45.5,Medium
9165,Biology,Practice,Hard,70.9,24.1,5,43.7,Medium
9166,Chemistry,Textual,Easy,70.4,27.7,4,45.5,Medium
9167,Mathematics,Textual,Medium,50.3,35.6,4,37.8,Medium
9168,Mathematics,Visual,Medium,81.8,52.7,4,58.7,Hard
9169,Biology,Visual,Medium,76.7,46.4,5,53.3,Medium
9170,Biology,Textual,Hard,70.3,46.3,2,53.0,Medium
9171,Biology,Practice,Medium,36.0,30.4,5,28.1,Easy
9172,Physics,Practice,Hard,77.6,44.7,5,53.2,Medium
9173,Computer Science,Visual,Medium,75.7,63.8,1,62.0,Medium
9174,Computer Science,Textual,Hard,68.6,49.4,5,50.1,Medium
9175,Mathematics,Visual,Easy,84.5,57.2,1,64.4,Hard
9176,Physics,Practice,Easy,86.9,37.4,3,57.7,Hard
9177,Biology,Practice,Hard,75.0,37.8,1,53.8,Medium
9178,Mathematics,Textual,Hard,47.3,52.8,4,41.5,Easy
9179,Physics,Practice,Hard,51.0,30.9,1,39.8,Medium
9180,Chemistry,Practice,Medium,59.5,43.2,3,45.7,Medium
9181,Physics,Practice,Medium,66.3,47.8,5,48.5,Medium
9182,Mathematics,Practice,Medium,82.6,39.1,4,55.0,Hard
9183,Computer Science,Practice,Easy,74.9,32.3,1,52.1,Medium
9184,Biology,Textual,Medium,67.5,35.2,2,48.3,Medium
9185,Chemistry,Textual,Medium,79.4,24.3,5,48.0,Medium
9186,Physics,Practice,Medium,58.4,49.2,4,46.0,Medium
9187,Mathematics,Textual,Medium,79.4,57.5,4,59.0,Medium
9188,Mathematics,Practice,Hard,73.4,37.4,1,52.9,Medium
9189,Biology,Visual,Medium,77.8,86.1,5,65.7,Medium
9190,Mathematics,Textual,Hard,82.7,33.6,5,52.4,Hard
9191,Mathematics,Visual,Medium,69.3,33.9,2,48.8,Medium
9192,Biology,Textual,Medium,40.1,56.5,2,41.0,Easy
9193,Chemistry,Textual,Easy,60.1,54.3,4,48.3,Medium
9194,Computer Science,Practice,Easy,81.7,55.0,4,59.4,Hard
9195,Computer Science,Textual,Medium,61.5,61.1,3,52.1,Medium
9196,Physics,Practice,Medium,60.0,31.0,4,41.3,Medium
9197,Chemistry,Textual,Hard,70.9,50.6,2,54.6,Medium
9198,Physics,Practice,Medium,86.4,24.0,1,55.4,Hard
9199,Computer Science,Textual,Hard,76.9,61.0,3,59.8,Medium
9200,Biology,Practice,Hard,96.1,59.9,4,68.0,Hard
9201,Mathematics,Visual,Easy,76.0,60.7,2,60.2,Medium
9202,Computer Science,Textual,Medium,75.4,44.2,3,54.0,Medium
9203,Chemistry,Textual,Medium,66.5,60.4,1,56.4,Medium
9204,Computer Science,Textual,Easy,46.7,47.5,1,42.6,Easy
9205,Chemistry,Practice,Easy,72.2,65.7,2,59.8,Medium
9206,Chemistry,Practice,Hard,70.6,40.4,5,48.4,Medium
9207,Chemistry,Practice,Hard,80.0,40.2,2,56.1,Hard
9208,Physics,Textual,Hard,74.6,51.4,2,56.7,Medium
9209,Biology,Practice,Medium,74.0,26.1,2,48.8,Medium
9210,Computer Science,Practice,Medium,87.0,41.5,5,57.0,Hard
9211,Biology,Visual,Medium,66.1,44.2,4,48.3,Medium
9212,Mathematics,Textual,Medium,82.6,25.0,4,50.8,Hard
9213,Computer Science,Visual,Medium,89.3,46.5,1,63.6,Hard
9214,Biology,Visual,Easy,61.7,52.4,4,48.6,Medium
9215,Biology,Visual,Hard,63.9,57.5,2,53.2,Medium
9216,Mathematics,Visual,Hard,58.5,22.5,4,38.0,Medium
9217,Chemistry,Practice,Hard,49.6,60.2,5,43.9,Easy
9218,Computer Science,Textual,Hard,97.7,13.9,4,55.0,Hard
9219,Computer Science,Visual,Easy,100.0,31.4,2,63.4,Hard
9220,Mathematics,Practice,Easy,73.2,75.6,4,61.3,Medium
9221,Chemistry,Practice,Hard,65.0,47.3,1,51.7,Medium
9222,Computer Science,Practice,Hard,96.1,29.3,4,58.8,Hard
9223,Computer Science,Textual,Medium,79.0,24.6,1,51.9,Medium
9224,Computer Science,Textual,Easy,58.7,26.0,3,40.2,Medium
9225,Chemistry,Visual,Hard,56.8,30.8,5,38.6,Medium
9226,Mathematics,Visual,Easy,82.3,59.6,1,64.0,Hard
9227,Computer Science,Visual,Medium,75.7,53.2,3,56.8,Medium
9228,Biology,Textual,Easy,86.8,61.0,3,64.7,Hard
9229,Chemistry,Practice,Hard,80.6,29.1,2,53.0,Hard
9230,Physics,Visual,Medium,51.7,15.1,3,33.4,Medium
9231,Mathematics,Visual,Hard,58.4,54.6,5,46.6,Medium
9232,Biology,Visual,Easy,56.8,44.0,5,42.6,Medium
9233,Computer Science,Practice,Medium,73.3,33.1,5,47.6,Medium
9234,Physics,Textual,Hard,68.2,59.9,5,53.1,Medium
9235,Mathematics,Textual,Easy,63.2,64.5,2,55.0,Medium
9236,Chemistry,Visual,Medium,65.3,70.9,4,55.9,Medium
9237,Physics,Textual,Medium,80.1,29.5,1,53.9,Hard
9238,Physics,Visual,Hard,67.3,63.4,2,56.7,Medium
9239,Biology,Textual,Easy,59.8,50.8,2,49.1,Medium
9240,Mathematics,Visual,Medium,50.4,35.7,1,40.9,Medium
9241,Biology,Practice,Hard,56.5,63.1,1,52.2,Medium
9242,Biology,Textual,Medium,86.0,31.7,4,54.5,Hard
9243,Computer Science,Practice,Easy,60.0,35.6,4,42.7,Medium
9244,Chemistry,Textual,Hard,97.2,58.5,5,67.2,Hard
9245,Physics,Textual,Medium,79.4,35.8,4,52.4,Medium
9246,Mathematics,Visual,Easy,57.8,51.1,4,46.2,Medium
9247,Chemistry,Textual,Medium,60.8,37.5,1,46.6,Medium
9248,Chemistry,Textual,Hard,38.4,47.6,3,36.5,Easy
9249,Mathematics,Textual,Easy,63.4,48.7,5,47.3,Medium
9250,Chemistry,Practice,Medium,99.2,30.6,5,59.8,Hard
9251,Computer Science,Practice,Hard,94.5,48.1,2,65.7,Hard
9252,Chemistry,Practice,Easy,94.1,37.1,4,60.2,Hard
9253,Computer Science,Visual,Easy,79.1,30.7,4,50.8,Medium
9254,Physics,Textual,Medium,67.3,28.3,1,47.1,Medium
9255,Physics,Visual,Hard,71.5,28.5,4,46.3,Medium
9256,Biology,Practice,Easy,78.2,35.9,2,53.9,Medium
9257,Computer Science,Textual,Hard,69.8,53.6,1,56.0,Medium
9258,Physics,Visual,Medium,58.2,24.5,5,37.4,Medium
9259,Chemistry,Practice,Medium,68.9,46.3,4,50.3,Medium
9260,Mathematics,Textual,Medium,49.7,50.6,4,42.0,Easy
9261,Mathematics,Textual,Hard,78.9,60.0,2,61.4,Medium
9262,Computer Science,Visual,Easy,56.4,36.8,2,43.2,Medium
9263,Biology,Textual,Medium,78.5,47.4,1,58.5,Medium
9264,Chemistry,Practice,Medium,53.8,27.7,5,36.2,Medium
9265,Computer Science,Textual,Easy,67.5,25.5,2,45.4,Medium
9266,Mathematics,Practice,Easy,74.1,50.4,2,56.2,Medium
9267,Computer Science,Visual,Easy,67.5,76.0,5,57.6,Medium
9268,Chemistry,Textual,Easy,79.6,54.9,3,59.3,Medium
9269,Physics,Practice,Easy,76.7,26.8,1,51.4,Medium
9270,Chemistry,Textual,Hard,63.7,28.1,3,43.3,Medium
9271,Physics,Visual,Hard,61.2,54.2,5,47.9,Medium
9272,Physics,Textual,Easy,60.1,55.8,4,48.8,Medium
9273,Physics,Textual,Medium,57.9,45.8,1,47.7,Medium
9274,Computer Science,Practice,Easy,100.0,41.8,5,63.5,Hard
9275,Mathematics,Practice,Easy,60.5,52.8,5,47.1,Medium
9276,Computer Science,Practice,Easy,86.4,29.5,1,57.0,Hard
9277,Mathematics,Textual,Medium,72.5,60.4,3,57.4,Medium
9278,Chemistry,Visual,Hard,64.7,50.3,4,49.4,Medium
9279,Biology,Textual,Medium,72.9,32.9,3,49.3,Medium
9280,Chemistry,Practice,Medium,73.8,43.7,2,54.0,Medium
9281,Computer Science,Practice,Easy,43.6,97.1,3,53.9,Easy
9282,Computer Science,Visual,Easy,68.8,40.6,2,50.6,Medium
9283,Mathematics,Textual,Hard,70.1,53.4,1,56.1,Medium
9284,Computer Science,Visual,Easy,65.1,57.5,2,53.8,Medium
9285,Physics,Visual,Hard,38.2,47.9,5,34.5,Easy
9286,Computer Science,Textual,Easy,65.0,39.0,2,48.2,Medium
9287,Mathematics,Textual,Medium,94.2,34.1,5,58.3,Hard
9288,Mathematics,Visual,Hard,78.3,42.4,5,52.9,Medium
9289,Physics,Practice,Easy,54.2,42.9,3,43.0,Medium
9290,Mathematics,Practice,Medium,83.4,64.1,4,62.9,Hard
9291,Biology,Practice,Hard,53.4,69.0,3,50.4,Medium
9292,Chemistry,Visual,Easy,74.0,72.2,3,61.7,Medium
9293,Computer Science,Textual,Hard,74.2,39.7,5,50.0,Medium
9294,Biology,Textual,Easy,64.5,60.7,4,52.5,Medium
9295,Computer Science,Textual,Easy,85.6,49.2,5,58.6,Hard
9296,Biology,Textual,Easy,81.3,28.8,4,51.3,Hard
9297,Computer Science,Practice,Hard,58.4,22.7,2,40.0,Medium
9298,Physics,Visual,Easy,65.6,40.2,5,45.9,Medium
9299,Mathematics,Practice,Easy,57.1,42.9,3,44.4,Medium
9300,Mathematics,Practice,Medium,61.4,31.6,5,41.2,Medium
9301,Physics,Practice,Medium,79.8,63.5,1,64.0,Medium
9302,Biology,Practice,Medium,69.8,67.3,1,60.1,Medium
9303,Chemistry,Textual,Easy,85.4,42.2,1,60.4,Hard
9304,Biology,Practice,Hard,46.3,68.0,3,46.6,Easy
9305,Mathematics,Textual,Medium,74.1,51.4,3,55.5,Medium
9306,Chemistry,Practice,Medium,82.5,15.6,1,50.9,Hard
9307,Computer Science,Visual,Easy,71.5,14.5,3,43.1,Medium
9308,Chemistry,Visual,Medium,49.6,50.1,3,42.8,Easy
9309,Biology,Textual,Hard,54.3,42.7,3,43.0,Medium
9310,Physics,Visual,Easy,83.6,31.0,1,56.1,Hard
9311,Computer Science,Textual,Easy,62.0,51.6,2,50.5,Medium
9312,Biology,Textual,Easy,58.3,77.8,2,56.5,Medium
9313,Computer Science,Practice,Hard,64.9,46.1,4,48.3,Medium
9314,Chemistry,Textual,Hard,66.2,38.6,5,45.7,Medium
9315,Mathematics,Textual,Easy,87.8,34.5,2,58.2,Hard
9316,Biology,Visual,Easy,43.8,27.2,4,32.1,Easy
9317,Physics,Textual,Easy,78.6,57.2,2,60.5,Medium
9318,Chemistry,Textual,Easy,91.9,38.6,1,62.5,Hard
9319,Biology,Practice,Medium,84.2,42.9,4,57.0,Hard
9320,Physics,Visual,Hard,100.0,38.9,1,66.7,Hard
9321,Biology,Visual,Easy,63.1,69.1,1,57.3,Medium
9322,Chemistry,Textual,Hard,83.4,23.7,4,50.8,Hard
9323,Biology,Textual,Medium,68.7,55.3,4,52.9,Medium
9324,Computer Science,Textual,Hard,62.2,58.1,2,52.5,Medium
9325,Chemistry,Practice,Medium,36.7,33.9,2,32.5,Easy
9326,Biology,Visual,Easy,63.0,54.1,5,48.7,Medium
9327,Mathematics,Textual,Hard,86.0,42.5,2,59.8,Hard
9328,Biology,Textual,Easy,44.3,57.2,4,41.3,Easy
9329,Computer Science,Visual,Medium,100.0,30.5,2,63.2,Hard
9330,Physics,Practice,Hard,76.1,49.0,4,54.8,Medium
9331,Physics,Textual,Easy,53.4,46.1,5,41.5,Medium
9332,Physics,Textual,Medium,73.4,53.1,4,54.6,Medium
9333,Mathematics,Practice,Hard,80.3,9.3,5,43.9,Hard
9334,Computer Science,Visual,Hard,62.7,34.2,5,42.6,Medium
9335,Chemistry,Practice,Hard,60.6,53.8,5,47.4,Medium
9336,Physics,Textual,Easy,99.6,71.3,1,76.2,Hard
9337,Computer Science,Textual,Hard,64.9,60.7,3,53.7,Medium
9338,Biology,Practice,Hard,67.8,51.1,4,51.2,Medium
9339,Mathematics,Practice,Hard,89.9,32.3,2,58.6,Hard
9340,Computer Science,Textual,Hard,68.9,49.5,3,52.3,Medium
9341,Computer Science,Practice,Easy,81.5,53.8,3,59.9,Hard
9342,Chemistry,Textual,Easy,62.9,71.7,1,58.0,Medium
9343,Computer Science,Textual,Medium,59.5,31.7,4,41.3,Medium
9344,Chemistry,Visual,Hard,75.7,39.3,4,51.6,Medium
9345,Mathematics,Visual,Medium,55.3,75.2,2,54.2,Medium
9346,Mathematics,Practice,Hard,76.1,42.0,1,55.6,Medium
9347,Biology,Visual,Hard,56.2,52.4,3,46.8,Medium
9348,Chemistry,Visual,Hard,76.0,29.1,4,48.7,Medium
9349,Chemistry,Practice,Hard,88.5,39.9,1,61.2,Hard
9350,Physics,Visual,Hard,40.1,49.9,5,36.0,Easy
9351,Physics,Visual,Hard,63.8,39.3,4,45.7,Medium
9352,Biology,Textual,Hard,40.6,47.7,3,37.6,Easy
9353,Mathematics,Textual,Easy,65.6,48.8,5,48.4,Medium
9354,Physics,Practice,Easy,75.0,46.1,5,52.3,Medium
9355,Computer Science,Textual,Easy,64.9,33.8,5,43.6,Medium
9356,Mathematics,Textual,Easy,37.9,57.4,3,39.2,Easy
9357,Computer Science,Practice,Easy,83.5,47.7,1,61.1,Hard
9358,Chemistry,Textual,Hard,48.1,35.0,4,36.6,Easy
9359,Mathematics,Textual,Medium,82.5,32.9,1,56.1,Hard
9360,Biology,Practice,Easy,58.8,29.5,3,41.2,Medium
9361,Chemistry,Textual,Hard,56.9,63.1,2,51.4,Medium
9362,Chemistry,Textual,Medium,70.2,34.3,4,47.4,Medium
9363,Computer Science,Visual,Easy,86.0,31.4,4,54.4,Hard
9364,Chemistry,Textual,Hard,99.3,30.2,2,62.7,Hard
9365,Physics,Visual,Medium,63.8,15.2,5,37.5,Medium
9366,Mathematics,Textual,Hard,50.5,78.1,4,50.7,Medium
9367,Physics,Practice,Easy,75.2,46.3,4,53.5,Medium
9368,Computer Science,Textual,Medium,49.9,31.7,4,36.5,Easy
9369,Computer Science,Visual,Hard,81.2,39.8,3,55.5,Hard
9370,Mathematics,Practice,Easy,76.7,26.2,2,50.2,Medium
9371,Chemistry,Visual,Hard,90.3,47.8,4,61.5,Hard
9372,Biology,Practice,Easy,85.8,42.7,2,59.7,Hard
9373,Computer Science,Textual,Medium,72.1,61.7,5,55.6,Medium
9374,Mathematics,Visual,Hard,70.5,34.5,4,47.6,Medium
9375,Biology,Practice,Hard,56.7,50.4,1,48.5,Medium
9376,Chemistry,Visual,Easy,56.4,45.3,1,46.8,Medium
9377,Computer Science,Practice,Easy,69.4,32.1,1,49.3,Medium
9378,Mathematics,Visual,Hard,53.8,50.4,1,47.0,Medium
9379,Mathematics,Visual,Easy,66.0,43.8,3,49.1,Medium
9380,Mathematics,Visual,Medium,62.9,59.9,5,50.4,Medium
9381,Computer Science,Visual,Hard,78.9,51.0,4,56.8,Medium
9382,Biology,Practice,Medium,69.7,37.8,5,47.2,Medium
9383,Mathematics,Practice,Easy,84.9,58.3,1,64.9,Hard
9384,Chemistry,Practice,Medium,65.5,49.3,5,48.5,Medium
9385,Mathematics,Visual,Hard,52.5,37.2,5,38.4,Medium
9386,Biology,Textual,Medium,78.2,59.2,3,59.9,Medium
9387,Computer Science,Textual,Hard,68.1,58.0,1,56.4,Medium
9388,Mathematics,Textual,Medium,65.9,31.4,2,46.4,Medium
9389,Mathematics,Practice,Easy,63.7,34.1,5,43.1,Medium
9390,Chemistry,Textual,Easy,69.8,46.9,5,50.0,Medium
9391,Chemistry,Visual,Medium,65.9,39.7,1,49.9,Medium
9392,Mathematics,Practice,Easy,77.8,40.2,3,54.0,Medium
9393,Mathematics,Practice,Medium,81.1,33.1,4,52.5,Hard
9394,Chemistry,Textual,Hard,64.4,47.6,1,51.5,Medium
9395,Biology,Visual,Hard,100.0,48.3,4,66.5,Hard
9396,Physics,Visual,Easy,61.4,23.5,2,41.8,Medium
9397,Physics,Textual,Hard,70.3,39.2,4,48.9,Medium
9398,Mathematics,Visual,Hard,45.7,36.6,5,34.8,Easy
9399,Chemistry,Visual,Easy,68.4,49.2,3,52.0,Medium
9400,Computer Science,Practice,Easy,66.9,53.6,2,53.5,Medium
9401,Computer Science,Textual,Medium,69.3,55.9,3,54.4,Medium
9402,Physics,Textual,Medium,84.7,39.4,3,57.2,Hard
9403,Biology,Visual,Easy,95.2,53.0,4,65.5,Hard
9404,Physics,Practice,Easy,86.6,22.5,3,53.0,Hard
9405,Mathematics,Visual,Easy,68.5,65.0,2,57.8,Medium
9406,Biology,Practice,Hard,73.0,34.6,3,49.9,Medium
9407,Computer Science,Practice,Hard,92.8,24.8,2,57.8,Hard
9408,Chemistry,Practice,Medium,55.0,34.7,5,38.9,Medium
9409,Chemistry,Practice,Hard,81.8,66.7,5,61.9,Hard
9410,Mathematics,Textual,Medium,56.7,54.5,4,46.7,Medium
9411,Physics,Visual,Hard,87.1,71.9,1,70.1,Hard
9412,Mathematics,Visual,Easy,68.0,49.5,5,49.8,Medium
9413,Chemistry,Visual,Medium,56.8,65.4,1,53.0,Medium
9414,Computer Science,Visual,Easy,60.1,39.6,2,45.9,Medium
9415,Chemistry,Practice,Medium,62.5,25.4,1,43.9,Medium
9416,Biology,Visual,Easy,84.3,50.5,3,60.3,Hard
9417,Chemistry,Practice,Easy,90.1,46.1,2,62.9,Hard
9418,Chemistry,Textual,Easy,64.0,52.5,3,50.8,Medium
9419,Biology,Textual,Medium,56.9,57.5,1,50.7,Medium
9420,Physics,Practice,Hard,100.0,51.0,3,68.3,Hard
9421,Chemistry,Visual,Medium,82.3,43.6,2,58.2,Hard
9422,Mathematics,Practice,Hard,58.4,44.3,3,45.5,Medium
9423,Chemistry,Practice,Medium,75.4,52.2,1,58.4,Medium
9424,Mathematics,Visual,Medium,63.8,23.0,3,41.8,Medium
9425,Biology,Textual,Easy,50.7,34.5,3,38.7,Medium
9426,Chemistry,Textual,Hard,65.3,76.5,4,57.6,Medium
9427,Biology,Practice,Easy,49.4,37.8,2,40.0,Easy
9428,Biology,Textual,Hard,62.8,55.2,4,50.0,Medium
9429,Physics,Textual,Medium,64.2,39.1,1,48.8,Medium
9430,Chemistry,Practice,Medium,61.9,41.9,5,44.5,Medium
9431,Mathematics,Visual,Easy,83.7,12.4,1,50.6,Hard
9432,Mathematics,Practice,Medium,76.1,54.4,1,59.4,Medium
9433,Chemistry,Practice,Hard,60.4,36.9,1,46.3,Medium
9434,Physics,Practice,Hard,74.8,14.5,1,46.8,Medium
9435,Physics,Practice,Hard,89.6,23.9,4,54.0,Hard
9436,Physics,Textual,Easy,57.6,46.6,1,47.8,Medium
9437,Mathematics,Practice,Medium,50.3,34.7,3,38.6,Medium
9438,Biology,Textual,Easy,53.7,32.8,1,41.7,Medium
9439,Physics,Textual,Hard,75.6,38.5,5,50.3,Medium
9440,Mathematics,Visual,Easy,92.3,5.0,2,51.6,Hard
9441,Mathematics,Practice,Medium,82.7,20.8,4,49.6,Hard
9442,Biology,Practice,Hard,89.3,54.6,4,63.0,Hard
9443,Chemistry,Practice,Medium,37.0,52.7,4,36.3,Easy
9444,Chemistry,Visual,Medium,57.5,53.4,4,46.8,Medium
9445,Physics,Practice,Easy,53.2,54.1,1,47.8,Medium
9446,Physics,Practice,Medium,78.4,51.6,5,55.7,Medium
9447,Biology,Practice,Hard,67.0,66.6,1,58.5,Medium
9448,Physics,Visual,Medium,25.0,54.0,2,32.7,Easy
9449,Biology,Textual,Easy,81.4,45.6,2,58.4,Hard
9450,Mathematics,Visual,Easy,87.5,68.1,1,69.2,Hard
9451,Physics,Textual,Medium,100.0,53.0,1,70.9,Hard
9452,Mathematics,Visual,Medium,72.5,53.6,1,57.3,Medium
9453,Computer Science,Textual,Easy,79.3,37.5,5,51.9,Medium
9454,Biology,Visual,Medium,52.9,45.5,4,42.1,Medium
9455,Computer Science,Visual,Medium,45.4,27.9,2,35.1,Easy
9456,Physics,Visual,Hard,88.7,22.3,2,55.0,Hard
9457,Mathematics,Practice,Easy,78.2,19.2,4,46.9,Medium
9458,Physics,Textual,Hard,88.7,41.7,4,58.9,Hard
9459,Computer Science,Textual,Medium,66.2,65.5,2,56.8,Medium
9460,Physics,Textual,Medium,100.0,51.5,2,69.4,Hard
9461,Chemistry,Textual,Hard,74.7,58.0,5,55.8,Medium
9462,Computer Science,Practice,Easy,58.7,32.0,2,43.0,Medium
9463,Physics,Visual,Medium,65.2,49.5,1,52.4,Medium
9464,Mathematics,Visual,Easy,45.9,75.5,1,50.6,Easy
9465,Physics,Practice,Medium,55.9,57.0,4,47.0,Medium
9466,Mathematics,Textual,Medium,64.2,39.4,4,45.9,Medium
9467,Chemistry,Visual,Easy,93.2,19.6,1,57.5,Hard
9468,Physics,Visual,Medium,69.0,25.3,4,44.1,Medium
9469,Chemistry,Visual,Medium,86.3,54.8,1,64.6,Hard
9470,Computer Science,Practice,Hard,68.5,48.3,5,49.7,Medium
9471,Mathematics,Visual,Easy,54.6,72.0,4,50.9,Medium
9472,Computer Science,Practice,Easy,78.2,46.0,3,55.9,Medium
9473,Mathematics,Practice,Medium,57.3,22.7,2,39.5,Medium
9474,Chemistry,Textual,Easy,64.0,41.6,1,49.5,Medium
9475,Biology,Visual,Hard,100.0,45.6,2,67.7,Hard
9476,Physics,Visual,Easy,79.1,39.2,2,55.3,Medium
9477,Chemistry,Textual,Medium,57.7,45.0,4,44.4,Medium
9478,Mathematics,Textual,Hard,81.0,50.6,2,59.7,Hard
9479,Mathematics,Textual,Hard,55.9,14.6,3,35.3,Medium
9480,Mathematics,Textual,Medium,43.7,34.9,4,34.3,Easy
9481,Mathematics,Practice,Hard,86.4,63.9,1,67.4,Hard
9482,Physics,Textual,Hard,74.4,69.2,2,62.0,Medium
9483,Computer Science,Practice,Medium,67.0,25.9,2,45.3,Medium
9484,Biology,Practice,Hard,45.0,25.9,5,31.3,Easy
9485,Physics,Visual,Hard,65.3,56.5,1,54.6,Medium
9486,Mathematics,Visual,Medium,72.9,75.4,5,60.1,Medium
9487,Physics,Visual,Medium,52.5,48.3,1,45.7,Medium
9488,Chemistry,Visual,Hard,70.6,46.6,2,53.3,Medium
9489,Mathematics,Textual,Easy,93.3,34.4,2,61.0,Hard
9490,Biology,Visual,Easy,73.4,60.2,3,57.8,Medium
9491,Mathematics,Textual,Easy,78.8,40.5,4,53.6,Medium
9492,Biology,Practice,Easy,63.4,68.5,3,55.2,Medium
9493,Biology,Visual,Easy,54.2,50.4,1,47.2,Medium
9494,Computer Science,Textual,Hard,61.6,48.9,1,50.5,Medium
9495,Computer Science,Visual,Medium,85.8,32.7,1,57.7,Hard
9496,Physics,Visual,Easy,68.5,33.2,1,49.2,Medium
9497,Physics,Textual,Hard,67.0,35.7,4,46.2,Medium
9498,Biology,Practice,Medium,62.4,43.6,2,48.3,Medium
9499,Mathematics,Textual,Medium,50.9,61.6,3,46.9,Medium
9500,Chemistry,Visual,Medium,90.5,57.3,2,66.4,Hard
9501,Chemistry,Textual,Hard,66.9,38.0,5,45.8,Medium
9502,Mathematics,Visual,Easy,62.0,13.6,3,38.1,Medium
9503,Mathematics,Visual,Easy,71.2,34.1,1,50.8,Medium
9504,Computer Science,Textual,Easy,62.1,47.3,1,50.2,Medium
9505,Chemistry,Visual,Hard,74.7,48.5,5,52.9,Medium
9506,Biology,Textual,Medium,59.7,72.5,3,54.6,Medium
9507,Physics,Textual,Easy,71.9,66.5,4,57.9,Medium
9508,Computer Science,Textual,Easy,69.2,56.9,4,53.7,Medium
9509,Chemistry,Visual,Medium,97.8,35.3,1,64.5,Hard
9510,Mathematics,Practice,Hard,98.7,49.2,1,69.1,Hard
9511,Chemistry,Textual,Medium,81.8,52.7,1,61.7,Hard
9512,Biology,Practice,Hard,68.7,64.8,5,54.8,Medium
9513,Computer Science,Visual,Hard,82.0,30.2,5,51.1,Hard
9514,Mathematics,Textual,Easy,81.6,58.4,2,62.3,Hard
9515,Biology,Textual,Medium,62.9,53.9,5,48.6,Medium
9516,Physics,Textual,Easy,45.3,37.4,3,36.9,Easy
9517,Computer Science,Visual,Hard,41.5,64.6,5,41.1,Easy
9518,Biology,Textual,Medium,68.2,16.6,3,42.1,Medium
9519,Biology,Practice,Easy,62.4,77.6,4,56.5,Medium
9520,Mathematics,Practice,Hard,61.8,64.7,2,54.3,Medium
9521,Physics,Visual,Hard,57.9,42.1,5,42.6,Medium
9522,Biology,Textual,Easy,57.3,38.7,4,42.3,Medium
9523,Computer Science,Practice,Easy,79.8,44.5,3,56.2,Medium
9524,Biology,Practice,Medium,24.6,33.7,2,26.4,Easy
9525,Chemistry,Visual,Medium,78.8,41.6,4,53.9,Medium
